ticker,name,currency,exchange,industry,logo,weburl,environment_grade,environment_level,social_grade,social_level,governance_grade,governance_level,environment_score,social_score,governance_score,total_score,last_processing_date,total_grade,total_level,cik,E_score,S_score,G_score,ESG_score
afcg,AFC Gamma Inc,USD,NASDAQ NMS - GLOBAL MARKET,Real Estate,https://static.finnhub.io/logo/f0ef42fade24d578bbdf91be70ad822290a91ced952da4c22093df2e1c015b1b.png,https://afcgamma.com/,B,Medium,B,Medium,B,Medium,0.10597302504816952,0.08678500986193294,0.37750000000000006,685,10-06-2022,B,Medium,1822523,0.10597302504816952,0.08678500986193294,0.37750000000000006,0.1816747129778477
afbi,Affinity Bancshares Inc,USD,NASDAQ NMS - GLOBAL MARKET,Banking,,https://communityfirstbancshares.q4ir.com/,B,Medium,B,Medium,B,Medium,0.0,0.09270216962524658,0.3125,607,10-06-2022,B,Medium,1823406,0.0,0.09270216962524658,0.3125,0.12156065088757398
afrm,Affirm Holdings Inc,USD,NASDAQ NMS - GLOBAL MARKET,Technology,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/AFRM.png,https://www.affirm.com/,B,Medium,BB,Medium,BB,Medium,0.048169556840077066,0.3451676528599606,0.65,895,10-06-2022,BB,Medium,1820953,0.048169556840077066,0.3451676528599606,0.65,0.317818118594019
afib,Acutus Medical Inc,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,https://static.finnhub.io/logo/352bd59a63f14910c54166ecc5aa8f67ac11b7d8828185bc023d5915d7cf0457.png,http://www.acutusmedical.com/,B,Medium,B,Medium,B,Medium,0.009633911368015391,0.10059171597633138,0.4,651,10-06-2022,B,Medium,1522860,0.009633911368015391,0.10059171597633138,0.4,0.15403107934010557
agen,Agenus Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,https://static.finnhub.io/logo/9ccb30fe-80df-11ea-993b-00000000092a.png,https://agenusbio.com/,B,Medium,B,Medium,BB,Medium,0.17341040462427743,0.1676528599605523,0.5625,835,16-04-2022,BB,Medium,1098972,0.17341040462427743,0.1676528599605523,0.5625,0.2884100198378766
afya,Afya Ltd,BRL,NASDAQ NMS - GLOBAL MARKET,Diversified Consumer Services,https://static.finnhub.io/logo/c57ab10fd72c2aa8b1db15524838647943d52bf5f5ad9be3c1f19d9c5c03a762.png,https://www.afya.com.br/,B,Medium,B,Medium,B,Medium,0.17341040462427743,0.08481262327416178,0.32499999999999996,698,10-06-2022,B,Medium,1771007,0.17341040462427743,0.08481262327416178,0.32499999999999996,0.1923079488319595
agfs,AgroFresh Solutions Inc,USD,NASDAQ NMS - GLOBAL MARKET,Chemicals,https://static.finnhub.io/logo/b57e8700-80cf-11ea-b35b-00000000092a.png,https://www.agrofresh.com/,A,High,BB,Medium,B,Medium,0.5780346820809248,0.2781065088757397,0.5,1076,16-04-2022,BBB,High,1592016,0.5780346820809248,0.2781065088757397,0.5,0.4646458254950918
agfy,Agrify Corp,USD,NASDAQ NMS - GLOBAL MARKET,Machinery,https://static.finnhub.io/logo/aa5216aab348419b7fcfc5d9d79e4b271d486e16e75a4938dee5bd2343263eb9.png,https://www.agrify.com/,A,High,BB,Medium,BB,Medium,0.6551059730250481,0.3964497041420119,0.5750000000000001,1206,10-06-2022,A,High,1800637,0.6551059730250481,0.3964497041420119,0.5750000000000001,0.5534773004526229
agil,AgileThought Inc,USD,NASDAQ NMS - GLOBAL MARKET,Technology,https://static.finnhub.io/logo/becb547f102d410d67137477f782925246bd6ca61915f634a3fa91063ff51d0c.png,https://agilethought.com/,BB,Medium,B,Medium,BB,Medium,0.26974951830443156,0.27416173570019725,0.5750000000000001,944,11-06-2022,BBB,High,1790625,0.26974951830443156,0.27416173570019725,0.5750000000000001,0.3626483280318318
agmh,AGM Group Holdings Inc,USD,NASDAQ NMS - GLOBAL MARKET,Financial Services,https://static.finnhub.io/logo/7f908b9c-80db-11ea-96c9-00000000092a.png,http://www.agmprime.com/,B,Medium,B,Medium,B,Medium,0.009633911368015391,0.08678500986193294,0.3375,619,10-06-2022,B,Medium,1705402,0.009633911368015391,0.08678500986193294,0.3375,0.13113906750578605
agio,Agios Pharmaceuticals Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,https://static.finnhub.io/logo/4298fc14-80ce-11ea-ace7-00000000092a.png,https://www.agios.com/,A,High,BB,Medium,BB,Medium,0.6165703275529866,0.2820512820512821,0.625,1148,16-04-2022,BBB,High,1439222,0.6165703275529866,0.2820512820512821,0.625,0.5187435156365793
agle,Aeglea Bio Therapeutics Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,https://static.finnhub.io/logo/523351d2-80d2-11ea-b332-00000000092a.png,https://www.aeglea.com/,B,Medium,B,Medium,B,Medium,0.009633911368015391,0.12426035502958582,0.3125,628,16-09-2022,B,Medium,1636282,0.009633911368015391,0.12426035502958582,0.3125,0.1348816710560819
agnc,AGNC Investment Corp,USD,NASDAQ NMS - GLOBAL MARKET,Real Estate,https://static.finnhub.io/logo/2f35e91b0085245b224c9799c269249eec328a9687dcd6c3345b79a268802cb0.png,https://agnc.com/,BB,Medium,B,Medium,BB,Medium,0.3506743737957611,0.1617357001972387,0.5750000000000001,929,16-04-2022,BBB,High,1423689,0.3506743737957611,0.1617357001972387,0.5750000000000001,0.3612904595774761
agri,AgriFORCE Growing Systems Ltd,USD,NASDAQ NMS - GLOBAL MARKET,Food Products,https://static.finnhub.io/logo/13b2627f534d45aba679196877fcbf2fe8af01324ddfa2aecc3dbba8c1132239.png,https://agriforcegs.com/,A,High,B,Medium,BB,Medium,0.5973025048169556,0.17357001972386588,0.5750000000000001,1063,11-06-2022,BBB,High,1826397,0.5973025048169556,0.17357001972386588,0.5750000000000001,0.46349200784394196
agrx,Agile Therapeutics Inc,USD,NASDAQ NMS - GLOBAL MARKET,Pharmaceuticals,https://static.finnhub.io/logo/ce934c88-80cf-11ea-8207-00000000092a.png,https://www.agiletherapeutics.com/,B,Medium,B,Medium,B,Medium,0.0770712909441233,0.08481262327416178,0.4625,703,16-04-2022,B,Medium,1261249,0.0770712909441233,0.08481262327416178,0.4625,0.19502230335989787
agys,Agilysys Inc,USD,NASDAQ NMS - GLOBAL MARKET,Technology,https://static.finnhub.io/logo/9f139b98-80df-11ea-bde1-00000000092a.png,https://www.agilysys.com/,A,High,BB,Medium,BB,Medium,0.5780346820809248,0.2820512820512821,0.5625,1103,16-04-2022,BBB,High,78749,0.5780346820809248,0.2820512820512821,0.5625,0.48457925744775454
agtc,Applied Genetic Technologies Corp,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,https://static.finnhub.io/logo/56431592-80cf-11ea-a718-00000000092a.png,https://www.agtc.com/,B,Medium,BB,Medium,BB,Medium,0.0674373795761079,0.32149901380670615,0.5750000000000001,863,16-04-2022,BB,Medium,1273636,0.0674373795761079,0.32149901380670615,0.5750000000000001,0.295924655972455
ahco,Adapthealth Corp,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,https://static.finnhub.io/logo/0d255d71bb558e608b96ab76dc546dbaef93419ed054817b132789da3b0c0350.png,https://adapthealth.com/investor-relations/,B,Medium,B,Medium,B,Medium,0.019267822736030837,0.10059171597633138,0.4,656,10-06-2022,B,Medium,1725255,0.019267822736030837,0.10059171597633138,0.4,0.15788464388731174
ahpi,Allied Healthcare Products Inc,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,https://static.finnhub.io/logo/a505c155a53bb84a0c27e5a919e287f856f4a255e509bc48f499f9f73b588069.png,http://www.alliedhpi.com/,B,Medium,B,Medium,BB,Medium,0.019267822736030837,0.13412228796844183,0.625,763,16-04-2022,BB,Medium,874710,0.019267822736030837,0.13412228796844183,0.625,0.2354438154849449
aib,AIB Acquisition Corp,USD,NASDAQ NMS - GLOBAL MARKET,,,,B,Medium,B,Medium,BB,Medium,0.02890173410404623,0.13214990138067062,0.5625,742,24-05-2022,B,Medium,1882963,0.02890173410404623,0.13214990138067062,0.5625,0.21995566405581965
adtn,ADTRAN Inc,USD,NASDAQ NMS - GLOBAL MARKET,Communications,https://static.finnhub.io/logo/544d99910973b1d04b345cd611449e802ade0468588c1066ad0a5be905a80a84.png,https://www.adtran.com/,A,High,BB,Medium,BB,Medium,0.5973025048169556,0.29191321499013806,0.5625,1118,16-04-2022,BBB,High,926282,0.5973025048169556,0.29191321499013806,0.5625,0.49524496642382365
adn,Advent Technologies Holdings Inc,USD,NASDAQ NMS - GLOBAL MARKET,Electrical Equipment,https://static.finnhub.io/logo/adca3c2e-80da-11ea-9ab0-00000000092a.png,http://amciacquisition.com/,B,Medium,B,Medium,B,Medium,0.09633911368015413,0.08481262327416178,0.36250000000000004,673,20-04-2022,B,Medium,1744494,0.09633911368015413,0.08481262327416178,0.36250000000000004,0.17272943245431022
aiki,Aikido Pharma Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,https://static.finnhub.io/logo/b16fc664-80e0-11ea-9b8a-00000000092a.png,https://aikidopharma.com/,B,Medium,B,Medium,B,Medium,0.0,0.14792899408284027,0.32499999999999996,640,10-06-2022,B,Medium,12239,0.0,0.14792899408284027,0.32499999999999996,0.14187869822485208
akic,Sports Ventures Acquisition Corp,USD,NASDAQ NMS - GLOBAL MARKET,,,,B,Medium,B,Medium,B,Medium,0.0,0.08875739644970415,0.38750000000000007,635,11-06-2022,B,Medium,1826574,0.0,0.08875739644970415,0.38750000000000007,0.14287721893491126
aip,Arteris Inc,USD,NASDAQ NMS - GLOBAL MARKET,Technology,https://static.finnhub.io/logo/6429ccca605b3faa9498cbbc2727b1c4fb8e3c24e577855ff8bf45eeff7d21b2.png,https://www.arteris.com/,A,High,B,Medium,BB,Medium,0.5780346820809248,0.2485207100591716,0.5625,1086,07-06-2022,BBB,High,1667011,0.5780346820809248,0.2485207100591716,0.5625,0.4745200858501214
akro,Akero Therapeutics Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,https://static.finnhub.io/logo/5ac79f50-80da-11ea-8fee-00000000092a.png,https://www.akerotx.com/,B,Medium,B,Medium,BB,Medium,0.09633911368015413,0.1696252465483235,0.5750000000000001,801,10-06-2022,BB,Medium,1744659,0.09633911368015413,0.1696252465483235,0.5750000000000001,0.2619232194365587
airt,Air T Inc,USD,NASDAQ NMS - GLOBAL MARKET,Logistics and Transportation,https://static.finnhub.io/logo/9e54807a-80df-11ea-9dbf-00000000092a.png,http://www.airt.net/,B,Medium,B,Medium,BB,Medium,0.0655105973025048,0.09861932938856016,0.625,769,16-04-2022,BB,Medium,353184,0.0655105973025048,0.09861932938856016,0.625,0.24329003773756996
aimc,Altra Industrial Motion Corp,USD,NASDAQ NMS - GLOBAL MARKET,Machinery,https://static.finnhub.io/logo/9da7f902-80df-11ea-b5a0-00000000092a.png,https://www.altramotion.com/,A,High,BB,Medium,BB,Medium,0.6262042389210019,0.30571992110453655,0.5750000000000001,1145,16-04-2022,BBB,High,1374535,0.6262042389210019,0.30571992110453655,0.5750000000000001,0.5146976718997618
akba,Akebia Therapeutics Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,https://static.finnhub.io/logo/7d6670f8-80cf-11ea-aab1-00000000092a.png,https://akebia.com/,B,Medium,B,Medium,B,Medium,0.0,0.11439842209072981,0.35,633,16-04-2022,B,Medium,1517022,0.0,0.11439842209072981,0.35,0.13931952662721894
airg,Airgain Inc,USD,NASDAQ NMS - GLOBAL MARKET,Electrical Equipment,https://static.finnhub.io/logo/ff72eaca-80db-11ea-a64a-00000000092a.png,http://www.airgain.com/,A,High,BB,Medium,BB,Medium,0.5780346820809248,0.27613412228796846,0.6375000000000001,1130,16-04-2022,BBB,High,1272842,0.5780346820809248,0.27613412228796846,0.6375000000000001,0.5053041095187605
airs,Airsculpt Technologies Inc,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,https://static.finnhub.io/logo/e5484b255e157a1ac5f11571a56a7a14e23cb71d6cf02440a54c447cae42e82a.png,https://elitebodysculpture.com/,B,Medium,B,Medium,B,Medium,0.019267822736030837,0.08086785009861935,0.32499999999999996,616,11-06-2022,B,Medium,1870940,0.019267822736030837,0.08086785009861935,0.32499999999999996,0.12946748412399814
akam,Akamai Technologies Inc,USD,NASDAQ NMS - GLOBAL MARKET,Technology,https://static.finnhub.io/logo/0982f80bff901e6c53bbeda92444bf52ccfe7fb4b559716e0e2bc14037d6ca3f.png,https://www.akamai.com/,A,High,BB,Medium,BB,Medium,0.6069364161849711,0.35700197238658776,0.5750000000000001,1161,16-04-2022,BBB,High,1086222,0.6069364161849711,0.35700197238658776,0.5750000000000001,0.5223751581899647
aku,Akumin Inc,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,https://static.finnhub.io/logo/60c47c38-80db-11ea-aa7b-00000000092a.png,https://www.akumin.com,BBB,High,BB,Medium,BB,Medium,0.4913294797687861,0.36883629191321504,0.5625,1102,21-04-2022,BBB,High,1776197,0.4913294797687861,0.36883629191321504,0.5625,0.475932679481479
akus,Akouos Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,https://static.finnhub.io/logo/a33692c919e7f03a35025ca5873e5f14ee8f53cd5bc190cd22d677f58ceaf538.png,https://akouos.com/,B,Medium,B,Medium,B,Medium,0.009633911368015391,0.1203155818540434,0.55,721,10-06-2022,B,Medium,1722271,0.009633911368015391,0.1203155818540434,0.55,0.2049482391034192
akts,Akoustis Technologies Inc,USD,NASDAQ NMS - GLOBAL MARKET,Electrical Equipment,https://static.finnhub.io/logo/c87e2de6-80db-11ea-b469-00000000092a.png,https://ir.akoustis.com/,B,Medium,BB,Medium,BBB,High,0.04238921001926782,0.2800788954635109,0.8825000000000001,952,16-04-2022,BBB,High,1584754,0.04238921001926782,0.2800788954635109,0.8825000000000001,0.3657293526467604
aktx,Akari Therapeutics PLC,USD,NASDAQ NMS - GLOBAL MARKET,Pharmaceuticals,https://static.finnhub.io/logo/6566bacc-80cf-11ea-a49e-00000000092a.png,http://akaritx.com/,B,Medium,B,Medium,BB,Medium,0.048169556840077066,0.11045364891518739,0.5750000000000001,746,16-04-2022,B,Medium,1541157,0.048169556840077066,0.11045364891518739,0.5750000000000001,0.22490391741058707
albo,Albireo Pharma Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,https://static.finnhub.io/logo/b888b486-80df-11ea-bc00-00000000092a.png,https://albireopharma.com/,A,High,BB,Medium,BB,Medium,0.5780346820809248,0.27613412228796846,0.5875,1110,10-06-2022,BBB,High,1322505,0.5780346820809248,0.27613412228796846,0.5875,0.49030410951876047
akya,Akoya Biosciences Inc,USD,NASDAQ NMS - GLOBAL MARKET,Life Sciences Tools and Services,https://static.finnhub.io/logo/ebaa6db90afb3fd57e3402e38731e2ac663ddb7015f44ae0c020a525a4e80832.png,https://www.akoyabio.com/,A,High,BB,Medium,B,Medium,0.6011560693641618,0.2820512820512821,0.35,1030,10-06-2022,BBB,High,1711933,0.6011560693641618,0.2820512820512821,0.35,0.43007781236104936
alco,Alico Inc,USD,NASDAQ NMS - GLOBAL MARKET,Food Products,https://static.finnhub.io/logo/95b11e40-80df-11ea-8e03-00000000092a.png,https://www.alicoinc.com/,A,High,BB,Medium,BB,Medium,0.5780346820809248,0.27613412228796846,0.5625,1100,16-04-2022,BBB,High,3545,0.5780346820809248,0.27613412228796846,0.5625,0.4828041095187604
aldx,Aldeyra Therapeutics Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,https://static.finnhub.io/logo/4b4f9dba-80cf-11ea-87c6-00000000092a.png,https://www.aldeyra.com/,B,Medium,B,Medium,B,Medium,0.05973025048169556,0.1992110453648916,0.4,727,16-04-2022,B,Medium,1341235,0.05973025048169556,0.1992110453648916,0.4,0.2036554138021457
alec,Alector Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,https://static.finnhub.io/logo/871e51b8-80da-11ea-b167-00000000092a.png,https://alector.com,B,Medium,B,Medium,BB,Medium,0.0770712909441233,0.23076923076923078,0.5625,817,10-06-2022,BB,Medium,1653087,0.0770712909441233,0.23076923076923078,0.5625,0.26880928560841855
algm,Allegro Microsystems Inc,USD,NASDAQ NMS - GLOBAL MARKET,Semiconductors,https://static.finnhub.io/logo/20eb4170e5f97f9a34699f366ad26aa5e0bcc1b90d5ba7ceca4d2ea325c798dc.png,https://www.allegromicro.com/en,A,High,BB,Medium,B,Medium,0.6589595375722543,0.30374753451676534,0.4375,1106,10-06-2022,BBB,High,866291,0.6589595375722543,0.30374753451676534,0.4375,0.4859580753839313
alf,Alfi Inc,USD,NASDAQ NMS - GLOBAL MARKET,Technology,https://static.finnhub.io/logo/954cad65a4d7e526ef98b990ffa89eaef29832cb3309ee729758201a938bb326.png,https://www.getalfi.com/,B,Medium,B,Medium,BB,Medium,0.048169556840077066,0.19723865877712038,0.6,800,11-06-2022,BB,Medium,1833908,0.048169556840077066,0.19723865877712038,0.6,0.25843942036916695
algn,Align Technology Inc,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,https://static4.finnhub.io/file/publicdatany2/stock_logo/ALGN_4295900190.png,https://www.aligntech.com/,B,Medium,B,Medium,B,Medium,0.0674373795761079,0.24654832347140038,0.45000000000000007,775,16-04-2022,BB,Medium,1097149,0.0674373795761079,0.24654832347140038,0.45000000000000007,0.23593944887186327
algs,Aligos Therapeutics Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,https://static.finnhub.io/logo/6b5a2554225d2f95a883cfe8cf08836e3f393f6b9ba4ee3a8276ca38e48f43ae.png,https://www.aligos.com/,B,Medium,B,Medium,B,Medium,0.019267822736030837,0.12228796844181461,0.4,667,10-06-2022,B,Medium,1799448,0.019267822736030837,0.12228796844181461,0.4,0.1643935196269567
alhc,Alignment Healthcare LLC,USD,NASDAQ NMS - GLOBAL MARKET,,https://static.finnhub.io/logo/de5dbbf80fc814b921a6c8c5dbf9419a4bf46742aaa0f34752661418ffaa4158.png,https://www.alignmenthealthcare.com,B,Medium,BB,Medium,B,Medium,0.019267822736030837,0.2800788954635109,0.4525,768,10-06-2022,BB,Medium,1832466,0.019267822736030837,0.2800788954635109,0.4525,0.2274807977334656
alks,Alkermes Plc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,https://static.finnhub.io/logo/9187a488-80df-11ea-8157-00000000092a.png,http://www.alkermes.com/,BBB,High,BB,Medium,BB,Medium,0.41425818882466275,0.2800788954635109,0.645,1050,16-04-2022,BBB,High,1520262,0.41425818882466275,0.2800788954635109,0.645,0.4432269441689184
alim,Alimera Sciences Inc,USD,NASDAQ NMS - GLOBAL MARKET,Pharmaceuticals,https://static.finnhub.io/logo/911aa6ee-8100-11ea-ae7f-00000000092a.png,http://www.alimerasciences.com/,B,Medium,B,Medium,B,Medium,0.03853564547206162,0.13412228796844183,0.42000000000000004,691,16-04-2022,B,Medium,1267602,0.03853564547206162,0.13412228796844183,0.42000000000000004,0.1816509445793572
algt,Allegiant Travel Co,USD,NASDAQ NMS - GLOBAL MARKET,Airlines,https://static.finnhub.io/logo/8f1d001c-80df-11ea-9290-00000000092a.png,https://www.allegiantair.com/,B,Medium,B,Medium,B,Medium,0.16763005780346824,0.09467455621301779,0.4325,743,16-04-2022,B,Medium,1362468,0.16763005780346824,0.09467455621301779,0.4325,0.22520438998529263
aih,Aesthetic Medical International Holdings Group Ltd,CNY,NASDAQ NMS - GLOBAL MARKET,Health Care,https://static.finnhub.io/logo/697bd3e4-81d2-11ea-8587-00000000092a.png,http://www.pengai.com.cn,B,Medium,B,Medium,BB,Medium,0.03853564547206162,0.1775147928994083,0.5625,770,10-06-2022,BB,Medium,1757143,0.03853564547206162,0.1775147928994083,0.5625,0.23741869605864713
